Customer ID,Customer Name,Email,Plan Name,Monthly Fee,Order Date,Status,Churn Date,Last Login Date,Total Logins,Support Tickets,Country,Sales Amount,Product Name
SUB-3505,Subscriber 3505,subscriber_3505@gmail.com,Basic,29.0,2026-05-05,Active,,2026-05-19,119,4,United Kingdom,29.0,SaaS Basic Subscription
SUB-3506,Subscriber 3506,subscriber_3506@gmail.com,Basic,29.0,2025-12-09,Active,,2026-06-01,166,10,United States,29.0,SaaS Basic Subscription
SUB-3507,Subscriber 3507,subscriber_3507@gmail.com,Professional,79.0,2025-11-05,Churned,2026-03-13,2026-06-12,97,12,United States,79.0,SaaS Professional Subscription
SUB-3508,Subscriber 3508,subscriber_3508@gmail.com,Basic,29.0,2025-09-20,Active,,2026-06-17,362,10,Australia,29.0,SaaS Basic Subscription
SUB-3509,Subscriber 3509,subscriber_3509@gmail.com,Basic,29.0,2026-04-10,Active,,2026-06-22,240,10,Canada,29.0,SaaS Basic Subscription
SUB-3510,Subscriber 3510,subscriber_3510@gmail.com,Basic,29.0,2025-11-21,Active,,2026-06-25,430,7,Australia,29.0,SaaS Basic Subscription
SUB-3511,Subscriber 3511,subscriber_3511@gmail.com,Basic,29.0,2026-03-15,Active,,2026-05-14,491,14,Canada,29.0,SaaS Basic Subscription
SUB-3512,Subscriber 3512,subscriber_3512@gmail.com,Professional,79.0,2025-09-26,Active,,2026-05-31,469,13,Canada,79.0,SaaS Professional Subscription
SUB-3513,Subscriber 3513,subscriber_3513@gmail.com,Basic,29.0,2025-09-26,Active,,2026-06-12,110,11,United States,29.0,SaaS Basic Subscription
SUB-3514,Subscriber 3514,subscriber_3514@gmail.com,Professional,79.0,2026-04-06,Active,,2026-06-19,290,5,United States,79.0,SaaS Professional Subscription
SUB-3515,Subscriber 3515,subscriber_3515@gmail.com,Basic,29.0,2026-02-26,Active,,2026-06-19,458,4,Canada,29.0,SaaS Basic Subscription
SUB-3516,Subscriber 3516,subscriber_3516@gmail.com,Basic,29.0,2025-11-15,Active,,2026-05-24,497,7,Australia,29.0,SaaS Basic Subscription
SUB-3517,Subscriber 3517,subscriber_3517@gmail.com,Enterprise,249.0,2026-01-09,Active,,2026-06-20,243,10,United States,249.0,SaaS Enterprise Subscription
SUB-3518,Subscriber 3518,subscriber_3518@gmail.com,Enterprise,249.0,2026-04-25,Active,,2026-06-01,69,3,United Kingdom,249.0,SaaS Enterprise Subscription
SUB-3519,Subscriber 3519,subscriber_3519@gmail.com,Basic,29.0,2025-09-10,Churned,2025-11-04,2026-06-04,192,5,Australia,29.0,SaaS Basic Subscription
SUB-3520,Subscriber 3520,subscriber_3520@gmail.com,Basic,29.0,2026-06-04,Active,,2026-05-30,474,4,United States,29.0,SaaS Basic Subscription
SUB-3521,Subscriber 3521,subscriber_3521@gmail.com,Basic,29.0,2026-02-05,Active,,2026-05-20,489,1,United Kingdom,29.0,SaaS Basic Subscription
SUB-3522,Subscriber 3522,subscriber_3522@gmail.com,Basic,29.0,2026-03-28,Active,,2026-05-26,308,2,Canada,29.0,SaaS Basic Subscription
SUB-3523,Subscriber 3523,subscriber_3523@gmail.com,Basic,29.0,2026-02-07,Active,,2026-06-06,5,13,Canada,29.0,SaaS Basic Subscription
SUB-3524,Subscriber 3524,subscriber_3524@gmail.com,Professional,79.0,2026-06-22,Churned,2026-08-08,2026-06-24,25,8,Canada,79.0,SaaS Professional Subscription
SUB-3525,Subscriber 3525,subscriber_3525@gmail.com,Enterprise,249.0,2026-05-12,Active,,2026-05-27,28,1,Canada,249.0,SaaS Enterprise Subscription
SUB-3526,Subscriber 3526,subscriber_3526@gmail.com,Enterprise,249.0,2026-06-20,Active,,2026-05-25,272,2,Canada,249.0,SaaS Enterprise Subscription
SUB-3527,Subscriber 3527,subscriber_3527@gmail.com,Basic,29.0,2025-10-27,Active,,2026-06-18,61,11,United States,29.0,SaaS Basic Subscription
SUB-3528,Subscriber 3528,subscriber_3528@gmail.com,Professional,79.0,2026-06-07,Active,,2026-06-20,340,12,Canada,79.0,SaaS Professional Subscription
SUB-3529,Subscriber 3529,subscriber_3529@gmail.com,Basic,29.0,2025-09-25,Active,,2026-05-20,263,13,Canada,29.0,SaaS Basic Subscription
SUB-3530,Subscriber 3530,subscriber_3530@gmail.com,Professional,79.0,2025-11-03,Active,,2026-05-23,451,9,Canada,79.0,SaaS Professional Subscription
SUB-3531,Subscriber 3531,subscriber_3531@gmail.com,Basic,29.0,2025-08-22,Active,,2026-05-26,326,12,United States,29.0,SaaS Basic Subscription
SUB-3532,Subscriber 3532,subscriber_3532@gmail.com,Basic,29.0,2025-10-06,Active,,2026-06-06,138,12,United States,29.0,SaaS Basic Subscription
SUB-3533,Subscriber 3533,subscriber_3533@gmail.com,Basic,29.0,2025-09-29,Active,,2026-06-18,371,14,Australia,29.0,SaaS Basic Subscription
SUB-3534,Subscriber 3534,subscriber_3534@gmail.com,Basic,29.0,2026-03-23,Active,,2026-06-03,92,6,Canada,29.0,SaaS Basic Subscription
SUB-3535,Subscriber 3535,subscriber_3535@gmail.com,Professional,79.0,2025-10-19,Active,,2026-05-12,412,7,United States,79.0,SaaS Professional Subscription
SUB-3536,Subscriber 3536,subscriber_3536@gmail.com,Basic,29.0,2026-06-22,Active,,2026-06-23,280,10,United States,29.0,SaaS Basic Subscription
SUB-3537,Subscriber 3537,subscriber_3537@gmail.com,Professional,79.0,2025-11-05,Churned,2026-03-01,2026-06-05,128,7,United States,79.0,SaaS Professional Subscription
SUB-3538,Subscriber 3538,subscriber_3538@gmail.com,Professional,79.0,2025-11-29,Active,,2026-05-21,442,11,Canada,79.0,SaaS Professional Subscription
SUB-3539,Subscriber 3539,subscriber_3539@gmail.com,Enterprise,249.0,2026-02-24,Churned,2026-09-27,2026-06-05,284,13,Australia,249.0,SaaS Enterprise Subscription
SUB-3540,Subscriber 3540,subscriber_3540@gmail.com,Basic,29.0,2026-06-12,Active,,2026-06-17,250,1,Australia,29.0,SaaS Basic Subscription
SUB-3541,Subscriber 3541,subscriber_3541@gmail.com,Professional,79.0,2025-12-03,Active,,2026-06-15,341,14,Australia,79.0,SaaS Professional Subscription
SUB-3542,Subscriber 3542,subscriber_3542@gmail.com,Basic,29.0,2025-08-15,Active,,2026-06-07,230,8,United Kingdom,29.0,SaaS Basic Subscription
SUB-3543,Subscriber 3543,subscriber_3543@gmail.com,Basic,29.0,2026-04-02,Active,,2026-05-16,220,11,United States,29.0,SaaS Basic Subscription
SUB-3544,Subscriber 3544,subscriber_3544@gmail.com,Basic,29.0,2025-08-18,Churned,2025-10-07,2026-05-24,246,3,Canada,29.0,SaaS Basic Subscription
SUB-3545,Subscriber 3545,subscriber_3545@gmail.com,Basic,29.0,2025-08-17,Active,,2026-06-08,370,2,Australia,29.0,SaaS Basic Subscription
SUB-3546,Subscriber 3546,subscriber_3546@gmail.com,Professional,79.0,2025-11-09,Active,,2026-06-20,472,11,Australia,79.0,SaaS Professional Subscription
SUB-3547,Subscriber 3547,subscriber_3547@gmail.com,Basic,29.0,2026-03-14,Churned,2026-07-09,2026-06-17,305,6,United States,29.0,SaaS Basic Subscription
SUB-3548,Subscriber 3548,subscriber_3548@gmail.com,Basic,29.0,2026-01-31,Churned,2026-10-06,2026-06-18,180,3,United Kingdom,29.0,SaaS Basic Subscription
SUB-3549,Subscriber 3549,subscriber_3549@gmail.com,Basic,29.0,2026-06-14,Active,,2026-06-16,271,11,Canada,29.0,SaaS Basic Subscription
SUB-3550,Subscriber 3550,subscriber_3550@gmail.com,Basic,29.0,2026-04-21,Active,,2026-05-21,113,11,Australia,29.0,SaaS Basic Subscription
SUB-3551,Subscriber 3551,subscriber_3551@gmail.com,Professional,79.0,2026-01-31,Active,,2026-06-01,58,0,Canada,79.0,SaaS Professional Subscription
SUB-3552,Subscriber 3552,subscriber_3552@gmail.com,Professional,79.0,2025-09-24,Churned,2025-12-28,2026-06-20,131,1,United States,79.0,SaaS Professional Subscription
SUB-3553,Subscriber 3553,subscriber_3553@gmail.com,Basic,29.0,2025-12-15,Active,,2026-06-20,364,14,United Kingdom,29.0,SaaS Basic Subscription
SUB-3554,Subscriber 3554,subscriber_3554@gmail.com,Basic,29.0,2026-06-03,Active,,2026-06-22,200,1,United Kingdom,29.0,SaaS Basic Subscription
SUB-3555,Subscriber 3555,subscriber_3555@gmail.com,Professional,79.0,2025-10-18,Active,,2026-05-18,262,14,United States,79.0,SaaS Professional Subscription
SUB-3556,Subscriber 3556,subscriber_3556@gmail.com,Basic,29.0,2025-07-11,Active,,2026-06-20,471,3,Australia,29.0,SaaS Basic Subscription
SUB-3557,Subscriber 3557,subscriber_3557@gmail.com,Basic,29.0,2025-11-05,Active,,2026-06-16,184,4,Australia,29.0,SaaS Basic Subscription
SUB-3558,Subscriber 3558,subscriber_3558@gmail.com,Enterprise,249.0,2025-07-18,Active,,2026-05-14,136,3,Canada,249.0,SaaS Enterprise Subscription
SUB-3559,Subscriber 3559,subscriber_3559@gmail.com,Basic,29.0,2026-05-23,Active,,2026-06-03,150,0,United States,29.0,SaaS Basic Subscription
SUB-3560,Subscriber 3560,subscriber_3560@gmail.com,Basic,29.0,2026-02-27,Active,,2026-06-11,386,9,Australia,29.0,SaaS Basic Subscription
SUB-3561,Subscriber 3561,subscriber_3561@gmail.com,Basic,29.0,2026-02-15,Active,,2026-05-28,11,9,United Kingdom,29.0,SaaS Basic Subscription
SUB-3562,Subscriber 3562,subscriber_3562@gmail.com,Basic,29.0,2026-05-12,Active,,2026-06-20,209,8,Australia,29.0,SaaS Basic Subscription
SUB-3563,Subscriber 3563,subscriber_3563@gmail.com,Basic,29.0,2026-01-23,Churned,2026-07-31,2026-05-16,242,11,Australia,29.0,SaaS Basic Subscription
SUB-3564,Subscriber 3564,subscriber_3564@gmail.com,Professional,79.0,2026-03-25,Active,,2026-06-05,21,2,Canada,79.0,SaaS Professional Subscription
SUB-3565,Subscriber 3565,subscriber_3565@gmail.com,Basic,29.0,2025-09-16,Active,,2026-06-02,7,5,United Kingdom,29.0,SaaS Basic Subscription
SUB-3566,Subscriber 3566,subscriber_3566@gmail.com,Basic,29.0,2026-01-18,Active,,2026-05-24,39,3,Canada,29.0,SaaS Basic Subscription
SUB-3567,Subscriber 3567,subscriber_3567@gmail.com,Professional,79.0,2026-04-17,Active,,2026-06-21,20,11,Canada,79.0,SaaS Professional Subscription
SUB-3568,Subscriber 3568,subscriber_3568@gmail.com,Basic,29.0,2026-01-16,Active,,2026-05-26,81,3,United States,29.0,SaaS Basic Subscription
SUB-3569,Subscriber 3569,subscriber_3569@gmail.com,Basic,29.0,2025-07-16,Active,,2026-06-06,253,13,Canada,29.0,SaaS Basic Subscription
SUB-3570,Subscriber 3570,subscriber_3570@gmail.com,Basic,29.0,2025-09-30,Active,,2026-06-25,412,10,United Kingdom,29.0,SaaS Basic Subscription
SUB-3571,Subscriber 3571,subscriber_3571@gmail.com,Enterprise,249.0,2025-06-28,Active,,2026-06-24,465,3,United Kingdom,249.0,SaaS Enterprise Subscription
SUB-3572,Subscriber 3572,subscriber_3572@gmail.com,Basic,29.0,2026-04-01,Active,,2026-05-29,25,13,Australia,29.0,SaaS Basic Subscription
SUB-3573,Subscriber 3573,subscriber_3573@gmail.com,Enterprise,249.0,2026-01-29,Active,,2026-06-20,290,7,Canada,249.0,SaaS Enterprise Subscription
SUB-3574,Subscriber 3574,subscriber_3574@gmail.com,Basic,29.0,2025-12-11,Churned,2026-03-05,2026-05-15,483,2,Canada,29.0,SaaS Basic Subscription
SUB-3575,Subscriber 3575,subscriber_3575@gmail.com,Basic,29.0,2026-01-24,Active,,2026-05-26,313,13,United States,29.0,SaaS Basic Subscription
SUB-3576,Subscriber 3576,subscriber_3576@gmail.com,Basic,29.0,2026-06-24,Active,,2026-06-11,20,0,Australia,29.0,SaaS Basic Subscription
SUB-3577,Subscriber 3577,subscriber_3577@gmail.com,Professional,79.0,2026-01-24,Active,,2026-06-23,277,0,United States,79.0,SaaS Professional Subscription
SUB-3578,Subscriber 3578,subscriber_3578@gmail.com,Basic,29.0,2025-08-05,Churned,2025-10-03,2026-05-31,158,12,United States,29.0,SaaS Basic Subscription
SUB-3579,Subscriber 3579,subscriber_3579@gmail.com,Basic,29.0,2025-10-04,Active,,2026-06-01,100,12,Canada,29.0,SaaS Basic Subscription
SUB-3580,Subscriber 3580,subscriber_3580@gmail.com,Basic,29.0,2026-03-02,Active,,2026-06-04,497,5,United States,29.0,SaaS Basic Subscription
SUB-3581,Subscriber 3581,subscriber_3581@gmail.com,Basic,29.0,2026-05-13,Active,,2026-06-10,146,14,Canada,29.0,SaaS Basic Subscription
SUB-3582,Subscriber 3582,subscriber_3582@gmail.com,Professional,79.0,2026-06-22,Active,,2026-05-30,73,3,Canada,79.0,SaaS Professional Subscription
SUB-3583,Subscriber 3583,subscriber_3583@gmail.com,Basic,29.0,2025-07-23,Active,,2026-05-15,318,12,United Kingdom,29.0,SaaS Basic Subscription
SUB-3584,Subscriber 3584,subscriber_3584@gmail.com,Professional,79.0,2026-02-01,Active,,2026-06-09,486,3,Australia,79.0,SaaS Professional Subscription
SUB-3585,Subscriber 3585,subscriber_3585@gmail.com,Basic,29.0,2025-09-21,Churned,2026-05-25,2026-06-07,88,1,Australia,29.0,SaaS Basic Subscription
SUB-3586,Subscriber 3586,subscriber_3586@gmail.com,Professional,79.0,2025-10-21,Churned,2026-05-09,2026-06-02,59,12,United Kingdom,79.0,SaaS Professional Subscription
SUB-3587,Subscriber 3587,subscriber_3587@gmail.com,Professional,79.0,2025-10-05,Active,,2026-06-05,145,7,United Kingdom,79.0,SaaS Professional Subscription
SUB-3588,Subscriber 3588,subscriber_3588@gmail.com,Professional,79.0,2026-02-23,Active,,2026-05-24,23,8,United States,79.0,SaaS Professional Subscription
SUB-3589,Subscriber 3589,subscriber_3589@gmail.com,Basic,29.0,2026-02-16,Active,,2026-05-16,76,8,Australia,29.0,SaaS Basic Subscription
SUB-3590,Subscriber 3590,subscriber_3590@gmail.com,Basic,29.0,2025-10-10,Active,,2026-06-12,210,8,United States,29.0,SaaS Basic Subscription
SUB-3591,Subscriber 3591,subscriber_3591@gmail.com,Professional,79.0,2025-10-15,Active,,2026-06-22,101,3,Australia,79.0,SaaS Professional Subscription
SUB-3592,Subscriber 3592,subscriber_3592@gmail.com,Basic,29.0,2026-01-01,Active,,2026-06-02,106,7,United Kingdom,29.0,SaaS Basic Subscription
SUB-3593,Subscriber 3593,subscriber_3593@gmail.com,Basic,29.0,2026-03-17,Active,,2026-05-26,55,10,Australia,29.0,SaaS Basic Subscription
SUB-3594,Subscriber 3594,subscriber_3594@gmail.com,Basic,29.0,2026-04-19,Active,,2026-05-20,152,9,Australia,29.0,SaaS Basic Subscription
SUB-3595,Subscriber 3595,subscriber_3595@gmail.com,Basic,29.0,2025-07-25,Active,,2026-05-17,411,3,United States,29.0,SaaS Basic Subscription
SUB-3596,Subscriber 3596,subscriber_3596@gmail.com,Enterprise,249.0,2026-01-21,Active,,2026-05-14,307,8,United Kingdom,249.0,SaaS Enterprise Subscription
SUB-3597,Subscriber 3597,subscriber_3597@gmail.com,Basic,29.0,2025-10-07,Churned,2025-11-27,2026-06-17,43,7,Canada,29.0,SaaS Basic Subscription
SUB-3598,Subscriber 3598,subscriber_3598@gmail.com,Basic,29.0,2025-08-02,Active,,2026-05-16,231,0,Canada,29.0,SaaS Basic Subscription
SUB-3599,Subscriber 3599,subscriber_3599@gmail.com,Basic,29.0,2026-02-09,Active,,2026-05-30,459,12,United Kingdom,29.0,SaaS Basic Subscription
SUB-3600,Subscriber 3600,subscriber_3600@gmail.com,Enterprise,249.0,2026-03-24,Active,,2026-06-14,274,5,United States,249.0,SaaS Enterprise Subscription
SUB-3601,Subscriber 3601,subscriber_3601@gmail.com,Professional,79.0,2026-01-22,Active,,2026-06-16,73,6,Canada,79.0,SaaS Professional Subscription
SUB-3602,Subscriber 3602,subscriber_3602@gmail.com,Basic,29.0,2026-06-12,Active,,2026-06-06,400,2,Canada,29.0,SaaS Basic Subscription
SUB-3603,Subscriber 3603,subscriber_3603@gmail.com,Enterprise,249.0,2025-12-19,Churned,2026-03-06,2026-05-31,362,5,Australia,249.0,SaaS Enterprise Subscription
SUB-3604,Subscriber 3604,subscriber_3604@gmail.com,Professional,79.0,2026-02-12,Active,,2026-06-22,410,13,Australia,79.0,SaaS Professional Subscription
SUB-3605,Subscriber 3605,subscriber_3605@gmail.com,Professional,79.0,2026-01-23,Active,,2026-06-18,216,10,Canada,79.0,SaaS Professional Subscription
SUB-3606,Subscriber 3606,subscriber_3606@gmail.com,Professional,79.0,2026-03-30,Active,,2026-05-23,199,12,United Kingdom,79.0,SaaS Professional Subscription
SUB-3607,Subscriber 3607,subscriber_3607@gmail.com,Basic,29.0,2025-10-19,Active,,2026-05-25,165,7,Canada,29.0,SaaS Basic Subscription
SUB-3608,Subscriber 3608,subscriber_3608@gmail.com,Professional,79.0,2025-12-03,Active,,2026-06-03,366,13,United States,79.0,SaaS Professional Subscription
SUB-3609,Subscriber 3609,subscriber_3609@gmail.com,Basic,29.0,2025-12-10,Active,,2026-06-06,96,12,Australia,29.0,SaaS Basic Subscription
SUB-3610,Subscriber 3610,subscriber_3610@gmail.com,Basic,29.0,2025-11-25,Active,,2026-06-03,133,0,Australia,29.0,SaaS Basic Subscription
SUB-3611,Subscriber 3611,subscriber_3611@gmail.com,Enterprise,249.0,2025-09-14,Active,,2026-05-25,348,14,Australia,249.0,SaaS Enterprise Subscription
SUB-3612,Subscriber 3612,subscriber_3612@gmail.com,Professional,79.0,2025-08-13,Active,,2026-05-31,167,6,Canada,79.0,SaaS Professional Subscription
SUB-3613,Subscriber 3613,subscriber_3613@gmail.com,Professional,79.0,2026-04-03,Active,,2026-05-30,165,2,United Kingdom,79.0,SaaS Professional Subscription
SUB-3614,Subscriber 3614,subscriber_3614@gmail.com,Professional,79.0,2026-01-26,Churned,2026-07-15,2026-06-10,17,13,Canada,79.0,SaaS Professional Subscription
SUB-3615,Subscriber 3615,subscriber_3615@gmail.com,Basic,29.0,2026-03-08,Churned,2026-05-22,2026-06-16,290,10,Australia,29.0,SaaS Basic Subscription
SUB-3616,Subscriber 3616,subscriber_3616@gmail.com,Professional,79.0,2026-01-13,Active,,2026-06-08,21,10,Australia,79.0,SaaS Professional Subscription
SUB-3617,Subscriber 3617,subscriber_3617@gmail.com,Basic,29.0,2026-03-15,Active,,2026-05-26,220,8,Canada,29.0,SaaS Basic Subscription
SUB-3618,Subscriber 3618,subscriber_3618@gmail.com,Basic,29.0,2026-01-20,Active,,2026-06-04,254,2,Canada,29.0,SaaS Basic Subscription
SUB-3619,Subscriber 3619,subscriber_3619@gmail.com,Basic,29.0,2026-01-18,Churned,2026-05-28,2026-05-20,327,9,United States,29.0,SaaS Basic Subscription
SUB-3620,Subscriber 3620,subscriber_3620@gmail.com,Professional,79.0,2026-05-02,Active,,2026-05-28,415,1,Australia,79.0,SaaS Professional Subscription
SUB-3621,Subscriber 3621,subscriber_3621@gmail.com,Professional,79.0,2026-04-14,Active,,2026-06-23,120,3,United States,79.0,SaaS Professional Subscription
SUB-3622,Subscriber 3622,subscriber_3622@gmail.com,Basic,29.0,2026-06-15,Churned,2027-02-08,2026-06-02,437,10,United States,29.0,SaaS Basic Subscription
SUB-3623,Subscriber 3623,subscriber_3623@gmail.com,Basic,29.0,2025-06-30,Active,,2026-06-06,183,7,United States,29.0,SaaS Basic Subscription
SUB-3624,Subscriber 3624,subscriber_3624@gmail.com,Enterprise,249.0,2025-07-07,Active,,2026-06-18,47,4,United States,249.0,SaaS Enterprise Subscription
SUB-3625,Subscriber 3625,subscriber_3625@gmail.com,Professional,79.0,2025-06-26,Active,,2026-06-12,436,0,Australia,79.0,SaaS Professional Subscription
SUB-3626,Subscriber 3626,subscriber_3626@gmail.com,Professional,79.0,2025-11-20,Active,,2026-05-23,339,0,United States,79.0,SaaS Professional Subscription
SUB-3627,Subscriber 3627,subscriber_3627@gmail.com,Basic,29.0,2026-05-20,Active,,2026-06-20,281,14,Australia,29.0,SaaS Basic Subscription
SUB-3628,Subscriber 3628,subscriber_3628@gmail.com,Professional,79.0,2025-09-10,Active,,2026-06-14,451,1,United Kingdom,79.0,SaaS Professional Subscription
SUB-3629,Subscriber 3629,subscriber_3629@gmail.com,Professional,79.0,2026-04-01,Active,,2026-05-16,193,2,Canada,79.0,SaaS Professional Subscription
SUB-3630,Subscriber 3630,subscriber_3630@gmail.com,Enterprise,249.0,2026-03-18,Active,,2026-05-28,383,13,Australia,249.0,SaaS Enterprise Subscription
SUB-3631,Subscriber 3631,subscriber_3631@gmail.com,Basic,29.0,2025-10-26,Churned,2026-05-11,2026-06-21,92,5,Canada,29.0,SaaS Basic Subscription
SUB-3632,Subscriber 3632,subscriber_3632@gmail.com,Basic,29.0,2026-05-29,Active,,2026-06-11,455,11,Canada,29.0,SaaS Basic Subscription
SUB-3633,Subscriber 3633,subscriber_3633@gmail.com,Professional,79.0,2025-12-31,Active,,2026-05-22,266,3,United Kingdom,79.0,SaaS Professional Subscription
SUB-3634,Subscriber 3634,subscriber_3634@gmail.com,Basic,29.0,2025-12-25,Active,,2026-06-13,255,1,United States,29.0,SaaS Basic Subscription
SUB-3635,Subscriber 3635,subscriber_3635@gmail.com,Basic,29.0,2025-09-05,Active,,2026-06-13,278,5,Australia,29.0,SaaS Basic Subscription
SUB-3636,Subscriber 3636,subscriber_3636@gmail.com,Enterprise,249.0,2026-06-12,Active,,2026-06-18,391,0,Australia,249.0,SaaS Enterprise Subscription
SUB-3637,Subscriber 3637,subscriber_3637@gmail.com,Basic,29.0,2026-01-20,Churned,2026-08-12,2026-06-07,470,8,United Kingdom,29.0,SaaS Basic Subscription
SUB-3638,Subscriber 3638,subscriber_3638@gmail.com,Basic,29.0,2025-09-09,Churned,2025-11-23,2026-06-15,346,1,Australia,29.0,SaaS Basic Subscription
SUB-3639,Subscriber 3639,subscriber_3639@gmail.com,Basic,29.0,2025-12-07,Churned,2026-02-10,2026-06-08,446,2,United States,29.0,SaaS Basic Subscription
SUB-3640,Subscriber 3640,subscriber_3640@gmail.com,Basic,29.0,2026-06-19,Active,,2026-05-22,147,3,Australia,29.0,SaaS Basic Subscription
SUB-3641,Subscriber 3641,subscriber_3641@gmail.com,Professional,79.0,2026-03-06,Churned,2026-09-09,2026-06-01,486,9,Australia,79.0,SaaS Professional Subscription
SUB-3642,Subscriber 3642,subscriber_3642@gmail.com,Enterprise,249.0,2025-06-30,Active,,2026-05-19,369,5,Australia,249.0,SaaS Enterprise Subscription
SUB-3643,Subscriber 3643,subscriber_3643@gmail.com,Basic,29.0,2026-02-07,Churned,2026-06-01,2026-06-19,136,14,Australia,29.0,SaaS Basic Subscription
SUB-3644,Subscriber 3644,subscriber_3644@gmail.com,Basic,29.0,2026-01-30,Active,,2026-06-14,341,2,Australia,29.0,SaaS Basic Subscription
SUB-3645,Subscriber 3645,subscriber_3645@gmail.com,Professional,79.0,2026-01-13,Active,,2026-06-18,95,10,United Kingdom,79.0,SaaS Professional Subscription
SUB-3646,Subscriber 3646,subscriber_3646@gmail.com,Basic,29.0,2026-03-03,Active,,2026-06-08,111,6,Australia,29.0,SaaS Basic Subscription
SUB-3647,Subscriber 3647,subscriber_3647@gmail.com,Basic,29.0,2025-11-27,Churned,2026-02-13,2026-06-09,377,6,United Kingdom,29.0,SaaS Basic Subscription
SUB-3648,Subscriber 3648,subscriber_3648@gmail.com,Professional,79.0,2026-02-20,Active,,2026-06-19,210,8,Australia,79.0,SaaS Professional Subscription
SUB-3649,Subscriber 3649,subscriber_3649@gmail.com,Basic,29.0,2026-03-01,Active,,2026-06-01,47,0,Canada,29.0,SaaS Basic Subscription
SUB-3650,Subscriber 3650,subscriber_3650@gmail.com,Professional,79.0,2025-07-25,Churned,2025-09-27,2026-06-25,86,8,Australia,79.0,SaaS Professional Subscription
SUB-3651,Subscriber 3651,subscriber_3651@gmail.com,Basic,29.0,2026-06-18,Churned,2026-12-14,2026-06-16,328,6,United States,29.0,SaaS Basic Subscription
SUB-3652,Subscriber 3652,subscriber_3652@gmail.com,Enterprise,249.0,2025-08-20,Active,,2026-05-21,220,7,Canada,249.0,SaaS Enterprise Subscription
SUB-3653,Subscriber 3653,subscriber_3653@gmail.com,Basic,29.0,2025-09-17,Active,,2026-05-18,411,5,United States,29.0,SaaS Basic Subscription
SUB-3654,Subscriber 3654,subscriber_3654@gmail.com,Professional,79.0,2025-12-21,Active,,2026-05-17,149,13,Australia,79.0,SaaS Professional Subscription
SUB-3655,Subscriber 3655,subscriber_3655@gmail.com,Basic,29.0,2026-03-13,Active,,2026-05-20,380,4,Canada,29.0,SaaS Basic Subscription
SUB-3656,Subscriber 3656,subscriber_3656@gmail.com,Enterprise,249.0,2026-04-30,Active,,2026-05-20,384,6,United Kingdom,249.0,SaaS Enterprise Subscription
SUB-3657,Subscriber 3657,subscriber_3657@gmail.com,Basic,29.0,2025-12-13,Churned,2026-07-19,2026-06-04,347,11,Australia,29.0,SaaS Basic Subscription
SUB-3658,Subscriber 3658,subscriber_3658@gmail.com,Basic,29.0,2026-04-07,Active,,2026-05-23,147,10,United States,29.0,SaaS Basic Subscription
SUB-3659,Subscriber 3659,subscriber_3659@gmail.com,Professional,79.0,2026-05-26,Active,,2026-06-09,201,3,Canada,79.0,SaaS Professional Subscription
SUB-3660,Subscriber 3660,subscriber_3660@gmail.com,Professional,79.0,2025-07-15,Active,,2026-06-24,83,2,United Kingdom,79.0,SaaS Professional Subscription
SUB-3661,Subscriber 3661,subscriber_3661@gmail.com,Basic,29.0,2025-12-04,Active,,2026-06-09,213,2,United Kingdom,29.0,SaaS Basic Subscription
SUB-3662,Subscriber 3662,subscriber_3662@gmail.com,Basic,29.0,2026-01-17,Active,,2026-06-25,373,13,Canada,29.0,SaaS Basic Subscription
SUB-3663,Subscriber 3663,subscriber_3663@gmail.com,Professional,79.0,2025-11-23,Active,,2026-06-10,159,3,Canada,79.0,SaaS Professional Subscription
SUB-3664,Subscriber 3664,subscriber_3664@gmail.com,Professional,79.0,2025-08-08,Active,,2026-05-26,367,13,United Kingdom,79.0,SaaS Professional Subscription
SUB-3665,Subscriber 3665,subscriber_3665@gmail.com,Enterprise,249.0,2025-09-14,Active,,2026-06-01,190,1,Canada,249.0,SaaS Enterprise Subscription
SUB-3666,Subscriber 3666,subscriber_3666@gmail.com,Basic,29.0,2025-09-11,Active,,2026-05-27,451,12,United States,29.0,SaaS Basic Subscription
SUB-3667,Subscriber 3667,subscriber_3667@gmail.com,Basic,29.0,2026-02-19,Active,,2026-05-16,171,0,Canada,29.0,SaaS Basic Subscription
SUB-3668,Subscriber 3668,subscriber_3668@gmail.com,Basic,29.0,2026-02-16,Churned,2026-06-19,2026-06-20,486,5,United Kingdom,29.0,SaaS Basic Subscription
SUB-3669,Subscriber 3669,subscriber_3669@gmail.com,Professional,79.0,2025-09-22,Active,,2026-06-13,350,8,Canada,79.0,SaaS Professional Subscription
SUB-3670,Subscriber 3670,subscriber_3670@gmail.com,Basic,29.0,2025-08-27,Active,,2026-05-16,8,8,United Kingdom,29.0,SaaS Basic Subscription
SUB-3671,Subscriber 3671,subscriber_3671@gmail.com,Basic,29.0,2025-08-25,Active,,2026-06-23,310,14,Australia,29.0,SaaS Basic Subscription
SUB-3672,Subscriber 3672,subscriber_3672@gmail.com,Basic,29.0,2026-04-15,Active,,2026-06-25,321,5,United Kingdom,29.0,SaaS Basic Subscription
SUB-3673,Subscriber 3673,subscriber_3673@gmail.com,Basic,29.0,2026-01-05,Active,,2026-06-19,364,5,United States,29.0,SaaS Basic Subscription
