Order ID,Order Date,Customer ID,Customer Name,Email,Product Category,Product Name,Unit Price,Quantity,Discount,Sales Amount,Profit,Payment Method,Country,State,Region
ORD-501191,2025-11-28,C-2117,User Name 2117,user_2117@example.com,Electronics,Webcam,59.99,1,0.0,59.99,20.93,Apple Pay,United States,California,North America
ORD-501192,2026-02-22,C-2053,User Name 2053,user_2053@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,3.55,Apple Pay,United States,Texas,North America
ORD-501193,2026-01-25,C-2044,User Name 2044,user_2044@example.com,Electronics,USB-C Hub,39.99,2,0.0,79.98,26.74,PayPal,United States,Georgia,North America
ORD-501194,2026-02-08,C-2173,User Name 2173,user_2173@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,8.84,Apple Pay,United States,Florida,North America
ORD-501195,2025-03-14,C-2122,User Name 2122,user_2122@example.com,Office Supplies,Sticky Notes,3.99,1,0.0,3.99,0.86,Debit Card,United States,Ohio,North America
ORD-501196,2025-05-28,C-2172,User Name 2172,user_2172@example.com,Electronics,Keyboard,49.99,2,0.0,99.98,46.78,Stripe,United States,Washington,North America
ORD-501197,2026-02-27,C-2112,User Name 2112,user_2112@example.com,Books,Sci-Fi Trilogy,34.99,2,0.0,69.98,30.2,PayPal,United States,California,North America
ORD-501198,2026-01-18,C-2198,User Name 2198,user_2198@example.com,Home Decor,Desk Lamp,34.99,3,0.0,104.97,21.13,Credit Card,United States,California,North America
ORD-501199,2025-12-24,C-2044,User Name 2044,user_2044@example.com,Electronics,USB-C Hub,39.99,1,0.0,39.99,12.62,Apple Pay,United States,Pennsylvania,North America
ORD-501200,2026-04-10,C-2192,User Name 2192,user_2192@example.com,Office Supplies,Paper Shredder,45.99,1,0.2,36.79,17.46,Apple Pay,United States,Georgia,North America
ORD-501201,2026-05-16,C-2065,User Name 2065,user_2065@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,19.12,Apple Pay,United States,Texas,North America
ORD-501202,2025-09-17,C-2121,User Name 2121,user_2121@example.com,Books,Sci-Fi Trilogy,34.99,1,0.1,31.49,14.89,Credit Card,United States,Ohio,North America
ORD-501203,2025-09-17,C-2011,User Name 2011,user_2011@example.com,Electronics,USB-C Hub,39.99,1,0.0,39.99,19.42,Credit Card,United States,Washington,North America
ORD-501204,2025-11-11,C-2040,User Name 2040,user_2040@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,17.71,Credit Card,United States,Florida,North America
ORD-501205,2025-05-21,C-2059,User Name 2059,user_2059@example.com,Electronics,Wireless Mouse,29.99,2,0.0,59.98,16.93,Debit Card,United States,New York,North America
ORD-501206,2025-03-12,C-2156,User Name 2156,user_2156@example.com,Office Supplies,Notebook,8.99,3,0.0,26.97,8.61,Debit Card,United States,Florida,North America
ORD-501207,2025-03-31,C-2059,User Name 2059,user_2059@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,2.28,Apple Pay,United States,Georgia,North America
ORD-501208,2025-07-29,C-2145,User Name 2145,user_2145@example.com,Office Supplies,Desk Organizer,19.99,1,0.2,15.99,4.96,PayPal,United States,New York,North America
ORD-501209,2026-02-03,C-2128,User Name 2128,user_2128@example.com,Electronics,Webcam,59.99,1,0.0,59.99,16.83,Apple Pay,United States,Pennsylvania,North America
ORD-501210,2025-02-26,C-2099,User Name 2099,user_2099@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,9.39,Apple Pay,United States,Pennsylvania,North America
ORD-501211,2025-09-17,C-2029,User Name 2029,user_2029@example.com,Office Supplies,Desk Organizer,19.99,2,0.0,39.98,13.32,PayPal,United States,Pennsylvania,North America
ORD-501212,2025-08-24,C-2089,User Name 2089,user_2089@example.com,Office Supplies,Gel Pens,5.99,2,0.0,11.98,4.39,Stripe,United States,Washington,North America
ORD-501213,2025-10-29,C-2049,User Name 2049,user_2049@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,3.66,Debit Card,United States,Ohio,North America
ORD-501214,2025-12-22,C-2003,User Name 2003,user_2003@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,2.75,Stripe,United States,Ohio,North America
ORD-501215,2025-11-11,C-2056,User Name 2056,user_2056@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,8.77,PayPal,United States,Georgia,North America
ORD-501216,2025-08-14,C-2003,User Name 2003,user_2003@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,14.1,Stripe,United States,Pennsylvania,North America
ORD-501217,2025-09-12,C-2162,User Name 2162,user_2162@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,4.14,Apple Pay,United States,Washington,North America
ORD-501218,2025-03-21,C-2082,User Name 2082,user_2082@example.com,Electronics,USB-C Hub,39.99,1,0.0,39.99,16.15,Credit Card,United States,Florida,North America
ORD-501219,2026-02-24,C-2085,User Name 2085,user_2085@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,1.88,PayPal,United States,Washington,North America
ORD-501220,2025-12-07,C-2183,User Name 2183,user_2183@example.com,Books,Fiction Novel,14.99,3,0.1,40.47,11.39,Debit Card,United States,Washington,North America
ORD-501221,2025-03-23,C-2069,User Name 2069,user_2069@example.com,Books,Cookbook,19.99,1,0.0,19.99,9.9,Apple Pay,United States,Ohio,North America
ORD-501222,2026-01-01,C-2135,User Name 2135,user_2135@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,4.88,Stripe,United States,Ohio,North America
ORD-501223,2025-07-11,C-2091,User Name 2091,user_2091@example.com,Home Decor,Scented Candle,12.99,1,0.0,12.99,3.01,Credit Card,United States,California,North America
ORD-501224,2025-07-09,C-2167,User Name 2167,user_2167@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,22.54,Credit Card,United States,Florida,North America
ORD-501225,2025-04-03,C-2192,User Name 2192,user_2192@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,5.16,Apple Pay,United States,California,North America
ORD-501226,2025-09-10,C-2178,User Name 2178,user_2178@example.com,Books,Fiction Novel,14.99,3,0.0,44.97,22.44,Stripe,United States,California,North America
ORD-501227,2026-01-09,C-2040,User Name 2040,user_2040@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,10.05,Stripe,United States,Georgia,North America
ORD-501228,2025-07-11,C-2129,User Name 2129,user_2129@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,11.0,PayPal,United States,New York,North America
ORD-501229,2026-03-25,C-2162,User Name 2162,user_2162@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,13.18,Stripe,United States,Pennsylvania,North America
ORD-501230,2025-07-04,C-2008,User Name 2008,user_2008@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,15.63,Credit Card,United States,Washington,North America
ORD-501231,2025-06-12,C-2198,User Name 2198,user_2198@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,2.32,PayPal,United States,Pennsylvania,North America
ORD-501232,2025-06-04,C-2037,User Name 2037,user_2037@example.com,Electronics,Monitor,189.99,1,0.0,189.99,65.33,Credit Card,United States,Texas,North America
ORD-501233,2026-02-10,C-2011,User Name 2011,user_2011@example.com,Electronics,Wireless Mouse,29.99,2,0.0,59.98,13.53,Debit Card,United States,Texas,North America
ORD-501234,2026-04-04,C-2191,User Name 2191,user_2191@example.com,Books,Cookbook,19.99,2,0.0,39.98,10.34,Apple Pay,United States,Florida,North America
ORD-501235,2025-09-06,C-2163,User Name 2163,user_2163@example.com,Books,Self-Help Book,12.99,3,0.1,35.07,16.63,PayPal,United States,Pennsylvania,North America
ORD-501236,2025-04-06,C-2014,User Name 2014,user_2014@example.com,Electronics,Monitor,189.99,3,0.0,569.97,159.31,PayPal,United States,Washington,North America
ORD-501237,2025-11-20,C-2172,User Name 2172,user_2172@example.com,Books,Sci-Fi Trilogy,34.99,1,0.2,27.99,9.93,PayPal,United States,New York,North America
ORD-501238,2025-08-22,C-2179,User Name 2179,user_2179@example.com,Electronics,Keyboard,49.99,2,0.0,99.98,33.43,PayPal,United States,Pennsylvania,North America
ORD-501239,2025-03-15,C-2068,User Name 2068,user_2068@example.com,Electronics,USB-C Hub,39.99,1,0.0,39.99,10.38,Apple Pay,United States,Washington,North America
ORD-501240,2025-04-15,C-2174,User Name 2174,user_2174@example.com,Electronics,Webcam,59.99,2,0.0,119.98,58.14,Stripe,United States,California,North America
ORD-501241,2025-05-31,C-2136,User Name 2136,user_2136@example.com,Books,Cookbook,19.99,1,0.0,19.99,6.23,PayPal,United States,California,North America
ORD-501242,2026-02-28,C-2168,User Name 2168,user_2168@example.com,Home Decor,Wall Art,49.99,2,0.0,99.98,23.01,Debit Card,United States,Texas,North America
ORD-501243,2025-06-20,C-2044,User Name 2044,user_2044@example.com,Books,Fiction Novel,14.99,2,0.0,29.98,13.67,Credit Card,United States,New York,North America
ORD-501244,2026-04-28,C-2173,User Name 2173,user_2173@example.com,Electronics,Wireless Mouse,29.99,3,0.0,89.97,26.49,Stripe,United States,Georgia,North America
ORD-501245,2025-12-18,C-2174,User Name 2174,user_2174@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,9.48,Credit Card,United States,Pennsylvania,North America
ORD-501246,2025-03-03,C-2189,User Name 2189,user_2189@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,12.63,PayPal,United States,Ohio,North America
ORD-501247,2026-04-11,C-2064,User Name 2064,user_2064@example.com,Electronics,Webcam,59.99,1,0.2,47.99,13.72,PayPal,United States,Ohio,North America
ORD-501248,2026-03-04,C-2190,User Name 2190,user_2190@example.com,Office Supplies,Gel Pens,5.99,1,0.1,5.39,1.24,Apple Pay,United States,California,North America
ORD-501249,2026-05-18,C-2066,User Name 2066,user_2066@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,13.31,Stripe,United States,California,North America
ORD-501250,2025-05-20,C-2041,User Name 2041,user_2041@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,20.4,Credit Card,United States,Pennsylvania,North America
ORD-501251,2025-09-28,C-2181,User Name 2181,user_2181@example.com,Electronics,USB-C Hub,39.99,2,0.0,79.98,20.08,Stripe,United States,Florida,North America
ORD-501252,2025-06-07,C-2172,User Name 2172,user_2172@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,19.37,Stripe,United States,Pennsylvania,North America
ORD-501253,2025-11-04,C-2158,User Name 2158,user_2158@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,6.48,PayPal,United States,Georgia,North America
ORD-501254,2025-11-29,C-2030,User Name 2030,user_2030@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,2.83,Credit Card,United States,Georgia,North America
ORD-501255,2025-10-07,C-2167,User Name 2167,user_2167@example.com,Home Decor,Indoor Plant,22.99,2,0.1,41.38,12.58,Debit Card,United States,Pennsylvania,North America
ORD-501256,2025-03-22,C-2028,User Name 2028,user_2028@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,6.27,Credit Card,United States,Georgia,North America
ORD-501257,2025-04-08,C-2061,User Name 2061,user_2061@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,8.62,Credit Card,United States,Georgia,North America
ORD-501258,2025-04-13,C-2039,User Name 2039,user_2039@example.com,Books,Self-Help Book,12.99,1,0.1,11.69,4.49,Apple Pay,United States,New York,North America
ORD-501259,2026-01-02,C-2083,User Name 2083,user_2083@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,9.61,Debit Card,United States,New York,North America
ORD-501260,2026-06-03,C-2179,User Name 2179,user_2179@example.com,Home Decor,Scented Candle,12.99,1,0.1,11.69,3.09,Apple Pay,United States,Florida,North America
ORD-501261,2026-03-05,C-2065,User Name 2065,user_2065@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,8.86,Debit Card,United States,Florida,North America
ORD-501262,2025-05-11,C-2172,User Name 2172,user_2172@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,13.68,Debit Card,United States,New York,North America
ORD-501263,2026-01-20,C-2150,User Name 2150,user_2150@example.com,Electronics,Webcam,59.99,3,0.2,143.98,54.83,Apple Pay,United States,Pennsylvania,North America
ORD-501264,2025-02-26,C-2095,User Name 2095,user_2095@example.com,Office Supplies,Sticky Notes,3.99,1,0.1,3.59,1.25,Stripe,United States,Florida,North America
ORD-501265,2026-03-28,C-2182,User Name 2182,user_2182@example.com,Books,Cookbook,19.99,1,0.0,19.99,7.62,PayPal,United States,New York,North America
ORD-501266,2026-02-19,C-2121,User Name 2121,user_2121@example.com,Home Decor,Indoor Plant,22.99,3,0.1,62.07,30.13,PayPal,United States,New York,North America
ORD-501267,2026-03-27,C-2079,User Name 2079,user_2079@example.com,Books,Biography,24.99,1,0.0,24.99,6.76,PayPal,United States,New York,North America
ORD-501268,2026-04-22,C-2075,User Name 2075,user_2075@example.com,Electronics,Keyboard,49.99,3,0.1,134.97,57.06,Credit Card,United States,Washington,North America
ORD-501269,2025-11-18,C-2190,User Name 2190,user_2190@example.com,Home Decor,Scented Candle,12.99,1,0.0,12.99,5.02,Debit Card,United States,Pennsylvania,North America
ORD-501270,2025-08-05,C-2056,User Name 2056,user_2056@example.com,Electronics,USB-C Hub,39.99,3,0.0,119.97,55.41,PayPal,United States,Florida,North America
ORD-501271,2025-05-13,C-2028,User Name 2028,user_2028@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,11.94,PayPal,United States,New York,North America
ORD-501272,2025-12-22,C-2031,User Name 2031,user_2031@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,3.2,Apple Pay,United States,New York,North America
ORD-501273,2025-03-08,C-2050,User Name 2050,user_2050@example.com,Books,Biography,24.99,3,0.1,67.47,13.49,Debit Card,United States,Florida,North America
ORD-501274,2025-05-01,C-2144,User Name 2144,user_2144@example.com,Electronics,Keyboard,49.99,2,0.0,99.98,31.5,Credit Card,United States,Washington,North America
ORD-501275,2025-06-14,C-2047,User Name 2047,user_2047@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,23.05,PayPal,United States,Washington,North America
ORD-501276,2025-03-19,C-2067,User Name 2067,user_2067@example.com,Electronics,Webcam,59.99,1,0.0,59.99,19.52,Debit Card,United States,Ohio,North America
ORD-501277,2026-01-11,C-2198,User Name 2198,user_2198@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,7.98,Credit Card,United States,Washington,North America
ORD-501278,2026-03-09,C-2075,User Name 2075,user_2075@example.com,Home Decor,Indoor Plant,22.99,1,0.1,20.69,6.55,Credit Card,United States,Florida,North America
ORD-501279,2025-11-24,C-2039,User Name 2039,user_2039@example.com,Books,Cookbook,19.99,1,0.0,19.99,4.01,Debit Card,United States,Florida,North America
ORD-501280,2025-10-24,C-2198,User Name 2198,user_2198@example.com,Books,Self-Help Book,12.99,1,0.2,10.39,3.99,PayPal,United States,New York,North America
ORD-501281,2025-02-18,C-2073,User Name 2073,user_2073@example.com,Office Supplies,Gel Pens,5.99,1,0.2,4.79,1.91,Debit Card,United States,New York,North America
ORD-501282,2025-12-12,C-2145,User Name 2145,user_2145@example.com,Electronics,Keyboard,49.99,3,0.0,149.97,30.15,Apple Pay,United States,California,North America
ORD-501283,2026-05-10,C-2159,User Name 2159,user_2159@example.com,Office Supplies,Sticky Notes,3.99,1,0.1,3.59,1.13,Credit Card,United States,Washington,North America
ORD-501284,2025-10-03,C-2029,User Name 2029,user_2029@example.com,Electronics,USB-C Hub,39.99,1,0.0,39.99,16.66,Apple Pay,United States,Georgia,North America
ORD-501285,2026-04-06,C-2034,User Name 2034,user_2034@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,7.78,Apple Pay,United States,New York,North America
ORD-501286,2025-09-29,C-2140,User Name 2140,user_2140@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,7.62,Stripe,United States,New York,North America
ORD-501287,2025-10-10,C-2169,User Name 2169,user_2169@example.com,Books,Self-Help Book,12.99,1,0.2,10.39,2.72,Debit Card,United States,New York,North America
ORD-501288,2026-02-09,C-2077,User Name 2077,user_2077@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,2.77,PayPal,United States,Pennsylvania,North America
ORD-501289,2025-06-23,C-2014,User Name 2014,user_2014@example.com,Electronics,Webcam,59.99,1,0.0,59.99,25.68,PayPal,United States,New York,North America
ORD-501290,2025-07-24,C-2018,User Name 2018,user_2018@example.com,Electronics,Monitor,189.99,1,0.0,189.99,70.3,Stripe,United States,Georgia,North America
ORD-501291,2025-06-15,C-2151,User Name 2151,user_2151@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,8.39,Credit Card,United States,Texas,North America
ORD-501292,2025-12-01,C-2174,User Name 2174,user_2174@example.com,Office Supplies,Paper Shredder,45.99,2,0.0,91.98,20.05,Credit Card,United States,Pennsylvania,North America
ORD-501293,2025-06-21,C-2112,User Name 2112,user_2112@example.com,Home Decor,Scented Candle,12.99,1,0.0,12.99,6.33,Credit Card,United States,Georgia,North America
ORD-501294,2026-04-18,C-2155,User Name 2155,user_2155@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,14.78,Apple Pay,United States,California,North America
ORD-501295,2026-04-06,C-2041,User Name 2041,user_2041@example.com,Electronics,Webcam,59.99,1,0.1,53.99,22.51,Debit Card,United States,California,North America
ORD-501296,2025-08-30,C-2192,User Name 2192,user_2192@example.com,Home Decor,Scented Candle,12.99,2,0.2,20.78,9.93,Debit Card,United States,Georgia,North America
ORD-501297,2026-03-10,C-2032,User Name 2032,user_2032@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,4.41,PayPal,United States,New York,North America
ORD-501298,2025-06-02,C-2114,User Name 2114,user_2114@example.com,Electronics,Monitor,189.99,1,0.0,189.99,38.87,Apple Pay,United States,Texas,North America
ORD-501299,2026-01-30,C-2107,User Name 2107,user_2107@example.com,Office Supplies,Sticky Notes,3.99,3,0.2,9.58,4.21,Debit Card,United States,Texas,North America
ORD-501300,2025-02-17,C-2030,User Name 2030,user_2030@example.com,Office Supplies,Gel Pens,5.99,1,0.2,4.79,2.18,Apple Pay,United States,Washington,North America
ORD-501301,2025-03-04,C-2162,User Name 2162,user_2162@example.com,Office Supplies,Paper Shredder,45.99,2,0.0,91.98,42.72,Credit Card,United States,California,North America
ORD-501302,2025-06-02,C-2125,User Name 2125,user_2125@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,22.11,Apple Pay,United States,Georgia,North America
ORD-501303,2025-10-11,C-2197,User Name 2197,user_2197@example.com,Books,Self-Help Book,12.99,2,0.0,25.98,10.04,Debit Card,United States,Texas,North America
ORD-501304,2026-01-02,C-2076,User Name 2076,user_2076@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,8.87,Apple Pay,United States,Pennsylvania,North America
ORD-501305,2026-02-17,C-2010,User Name 2010,user_2010@example.com,Books,Fiction Novel,14.99,1,0.1,13.49,2.83,Debit Card,United States,California,North America
ORD-501306,2025-08-19,C-2173,User Name 2173,user_2173@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,11.33,PayPal,United States,Pennsylvania,North America
ORD-501307,2025-04-16,C-2109,User Name 2109,user_2109@example.com,Electronics,Keyboard,49.99,3,0.0,149.97,40.16,Apple Pay,United States,Texas,North America
ORD-501308,2025-11-30,C-2163,User Name 2163,user_2163@example.com,Electronics,Wireless Mouse,29.99,1,0.2,23.99,5.84,Credit Card,United States,Georgia,North America
ORD-501309,2025-07-07,C-2193,User Name 2193,user_2193@example.com,Books,Biography,24.99,2,0.0,49.98,16.98,Apple Pay,United States,Ohio,North America
ORD-501310,2026-03-31,C-2103,User Name 2103,user_2103@example.com,Books,Self-Help Book,12.99,1,0.0,12.99,6.4,Debit Card,United States,Georgia,North America
ORD-501311,2025-07-17,C-2134,User Name 2134,user_2134@example.com,Books,Biography,24.99,1,0.0,24.99,5.5,Debit Card,United States,Florida,North America
ORD-501312,2025-08-04,C-2059,User Name 2059,user_2059@example.com,Home Decor,Scented Candle,12.99,2,0.0,25.98,5.74,Apple Pay,United States,Washington,North America
ORD-501313,2025-09-14,C-2007,User Name 2007,user_2007@example.com,Books,Cookbook,19.99,2,0.0,39.98,19.37,Credit Card,United States,Pennsylvania,North America
ORD-501314,2025-02-19,C-2070,User Name 2070,user_2070@example.com,Office Supplies,Notebook,8.99,1,0.1,8.09,3.45,Stripe,United States,California,North America
ORD-501315,2025-08-16,C-2079,User Name 2079,user_2079@example.com,Home Decor,Throw Pillow,15.99,1,0.2,12.79,4.86,Stripe,United States,California,North America
ORD-501316,2025-05-01,C-2005,User Name 2005,user_2005@example.com,Office Supplies,Paper Shredder,45.99,3,0.2,110.38,38.63,PayPal,United States,Texas,North America
ORD-501317,2026-03-09,C-2005,User Name 2005,user_2005@example.com,Books,Fiction Novel,14.99,1,0.2,11.99,2.43,PayPal,United States,Georgia,North America
ORD-501318,2026-02-07,C-2074,User Name 2074,user_2074@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,17.8,Apple Pay,United States,California,North America
ORD-501319,2025-12-20,C-2059,User Name 2059,user_2059@example.com,Electronics,USB-C Hub,39.99,2,0.0,79.98,24.06,Stripe,United States,Florida,North America
ORD-501320,2026-04-01,C-2006,User Name 2006,user_2006@example.com,Electronics,Monitor,189.99,2,0.0,379.98,173.94,PayPal,United States,Pennsylvania,North America
ORD-501321,2025-05-08,C-2006,User Name 2006,user_2006@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,16.97,Stripe,United States,Texas,North America
ORD-501322,2026-03-16,C-2136,User Name 2136,user_2136@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,7.08,Credit Card,United States,Texas,North America
ORD-501323,2025-05-30,C-2020,User Name 2020,user_2020@example.com,Books,Fiction Novel,14.99,3,0.0,44.97,15.19,Debit Card,United States,Ohio,North America
ORD-501324,2025-11-04,C-2116,User Name 2116,user_2116@example.com,Electronics,Wireless Mouse,29.99,1,0.2,23.99,7.54,Apple Pay,United States,California,North America
ORD-501325,2026-04-04,C-2055,User Name 2055,user_2055@example.com,Books,Biography,24.99,1,0.1,22.49,10.56,PayPal,United States,Pennsylvania,North America
ORD-501326,2025-10-12,C-2098,User Name 2098,user_2098@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,11.58,Apple Pay,United States,Pennsylvania,North America
ORD-501327,2026-02-07,C-2188,User Name 2188,user_2188@example.com,Office Supplies,Paper Shredder,45.99,2,0.0,91.98,22.83,PayPal,United States,Georgia,North America
ORD-501328,2026-04-16,C-2077,User Name 2077,user_2077@example.com,Electronics,Webcam,59.99,1,0.0,59.99,25.19,PayPal,United States,Florida,North America
ORD-501329,2026-06-18,C-2076,User Name 2076,user_2076@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,13.0,PayPal,United States,Washington,North America
ORD-501330,2025-07-04,C-2072,User Name 2072,user_2072@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,13.17,Debit Card,United States,Pennsylvania,North America
ORD-501331,2025-11-21,C-2029,User Name 2029,user_2029@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,4.35,Debit Card,United States,Texas,North America
ORD-501332,2025-04-07,C-2179,User Name 2179,user_2179@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,12.51,Stripe,United States,Ohio,North America
ORD-501333,2025-11-28,C-2188,User Name 2188,user_2188@example.com,Books,Biography,24.99,2,0.1,44.98,15.75,PayPal,United States,Washington,North America
ORD-501334,2026-06-07,C-2098,User Name 2098,user_2098@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,12.84,PayPal,United States,Georgia,North America
ORD-501335,2025-08-24,C-2158,User Name 2158,user_2158@example.com,Books,Cookbook,19.99,2,0.0,39.98,17.34,PayPal,United States,Washington,North America
ORD-501336,2025-02-16,C-2161,User Name 2161,user_2161@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,11.89,PayPal,United States,Florida,North America
ORD-501337,2025-07-06,C-2003,User Name 2003,user_2003@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,10.97,PayPal,United States,Florida,North America
ORD-501338,2026-06-19,C-2069,User Name 2069,user_2069@example.com,Home Decor,Scented Candle,12.99,1,0.0,12.99,5.64,Apple Pay,United States,New York,North America
ORD-501339,2025-03-09,C-2047,User Name 2047,user_2047@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,7.0,Apple Pay,United States,Washington,North America
ORD-501340,2025-05-25,C-2080,User Name 2080,user_2080@example.com,Office Supplies,Desk Organizer,19.99,1,0.1,17.99,6.82,PayPal,United States,Pennsylvania,North America
ORD-501341,2025-09-11,C-2198,User Name 2198,user_2198@example.com,Office Supplies,Paper Shredder,45.99,3,0.0,137.97,42.25,Apple Pay,United States,New York,North America
ORD-501342,2026-03-21,C-2005,User Name 2005,user_2005@example.com,Books,Cookbook,19.99,2,0.0,39.98,17.03,Apple Pay,United States,Washington,North America
ORD-501343,2025-02-14,C-2166,User Name 2166,user_2166@example.com,Office Supplies,Desk Organizer,19.99,3,0.0,59.97,19.64,PayPal,United States,New York,North America
ORD-501344,2025-05-29,C-2090,User Name 2090,user_2090@example.com,Home Decor,Desk Lamp,34.99,2,0.0,69.98,33.37,Debit Card,United States,Pennsylvania,North America
ORD-501345,2025-08-05,C-2101,User Name 2101,user_2101@example.com,Electronics,Webcam,59.99,2,0.0,119.98,25.45,PayPal,United States,Florida,North America
ORD-501346,2026-06-04,C-2041,User Name 2041,user_2041@example.com,Office Supplies,Paper Shredder,45.99,3,0.0,137.97,32.73,Apple Pay,United States,Texas,North America
ORD-501347,2025-10-19,C-2004,User Name 2004,user_2004@example.com,Electronics,Webcam,59.99,1,0.0,59.99,16.51,Stripe,United States,Ohio,North America
ORD-501348,2026-03-01,C-2103,User Name 2103,user_2103@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,3.64,Credit Card,United States,Washington,North America
ORD-501349,2026-05-03,C-2119,User Name 2119,user_2119@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,4.78,Debit Card,United States,Pennsylvania,North America
ORD-501350,2026-05-23,C-2042,User Name 2042,user_2042@example.com,Home Decor,Scented Candle,12.99,1,0.2,10.39,4.45,Credit Card,United States,Texas,North America
ORD-501351,2026-03-28,C-2169,User Name 2169,user_2169@example.com,Books,Fiction Novel,14.99,1,0.1,13.49,5.63,Apple Pay,United States,California,North America
ORD-501352,2026-02-21,C-2198,User Name 2198,user_2198@example.com,Electronics,Wireless Mouse,29.99,2,0.0,59.98,18.7,PayPal,United States,California,North America
ORD-501353,2025-12-06,C-2075,User Name 2075,user_2075@example.com,Electronics,Keyboard,49.99,2,0.0,99.98,41.68,Debit Card,United States,Ohio,North America
ORD-501354,2026-02-18,C-2190,User Name 2190,user_2190@example.com,Office Supplies,Paper Shredder,45.99,1,0.1,41.39,9.76,Apple Pay,United States,New York,North America
ORD-501355,2026-04-17,C-2094,User Name 2094,user_2094@example.com,Books,Fiction Novel,14.99,1,0.2,11.99,2.78,Debit Card,United States,Georgia,North America
ORD-501356,2026-06-09,C-2026,User Name 2026,user_2026@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,7.92,Stripe,United States,Ohio,North America
ORD-501357,2025-06-29,C-2079,User Name 2079,user_2079@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,14.09,PayPal,United States,Ohio,North America
ORD-501358,2025-02-27,C-2032,User Name 2032,user_2032@example.com,Electronics,Webcam,59.99,3,0.0,179.97,36.33,Debit Card,United States,Ohio,North America
ORD-501359,2025-06-06,C-2071,User Name 2071,user_2071@example.com,Books,Biography,24.99,1,0.0,24.99,5.52,Apple Pay,United States,Ohio,North America
ORD-501360,2025-12-07,C-2024,User Name 2024,user_2024@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,5.75,PayPal,United States,Georgia,North America
